Date,Close
7/13/16,19.68
7/14/16,19.69
7/15/16,19.97
7/18/16,19.74
7/19/16,19.67
7/20/16,19.81
7/21/16,19.62
7/22/16,19.75
7/25/16,19.85
7/26/16,20.22
7/27/16,20.42
7/28/16,20.28
7/29/16,20.1
8/1/16,20.37
8/2/16,21.33
8/3/16,20.39
8/4/16,20.23
8/5/16,20.56
8/8/16,20.73
8/9/16,20.78
8/10/16,21.1
8/11/16,21.32
8/12/16,21.34
8/15/16,21.63
8/16/16,21.65
8/17/16,21.59
8/18/16,21.72
8/19/16,21.67
8/22/16,21.66
8/23/16,21.79
8/24/16,21.7
8/25/16,21.6
8/26/16,21.37
8/29/16,21.38
8/30/16,21.3
8/31/16,21.19
9/1/16,21.41
9/2/16,21.83
9/6/16,21.75
9/7/16,22.36
9/8/16,22.56
9/9/16,21.54
9/12/16,21.83
9/13/16,21.26
9/14/16,21.27
9/15/16,22.16
9/16/16,22.5
9/19/16,22.61
9/20/16,22.65
9/21/16,23.47
9/22/16,23.71
9/23/16,23.44
9/26/16,23.3
9/27/16,23.46
9/28/16,23.51
9/29/16,23.45
9/30/16,24.33
10/3/16,24.32
10/4/16,24.13
10/5/16,25.17
10/6/16,25.84
10/7/16,25.7
10/10/16,25.8
10/11/16,25.55
10/12/16,25.6
10/13/16,25.5
10/14/16,25.95
10/17/16,25.65
10/18/16,25.75
10/19/16,26
10/20/16,25.9
10/21/16,26.15
10/24/16,27.25
10/25/16,25.95
10/26/16,26.65
10/27/16,27.6
10/28/16,27.2
10/31/16,27.8
11/1/16,26.95
11/2/16,27
11/3/16,26.95
11/4/16,27
11/7/16,27.6
11/8/16,28
11/9/16,28.6
11/10/16,28.35
11/11/16,28.85
11/14/16,28.8
11/15/16,28.65
11/16/16,29.05
11/17/16,29.6
11/18/16,30.7
11/21/16,30.5
11/22/16,31.1
11/23/16,31.25
11/25/16,31.4
11/28/16,31.2
11/29/16,31.25
11/30/16,30.2
12/1/16,29.3
12/2/16,28.9
12/5/16,29.95
12/6/16,29.75
12/7/16,30.2
12/8/16,31.05
12/9/16,31.3
12/12/16,31.65
12/13/16,32.15
12/14/16,30.75
12/15/16,31
12/16/16,30.45
12/19/16,30.65
12/20/16,30.05
12/21/16,30
12/22/16,29.65
12/23/16,29.75
12/27/16,30
12/28/16,29.45
12/29/16,29.85
12/30/16,29.65
1/3/17,29.5
1/4/17,30.05
1/5/17,29.6
1/6/17,29.35
1/9/17,29.55
1/10/17,29.9
1/11/17,30.15
1/12/17,29.9
1/13/17,30.3
1/17/17,29.5
1/18/17,29.78
1/19/17,30.2
1/20/17,30.85
1/23/17,31.4
1/24/17,36.05
1/25/17,36.5
1/26/17,36.25
1/27/17,36.25
1/30/17,36.1
1/31/17,36.5
2/1/17,36.35
2/2/17,36.15
2/3/17,37.1
2/6/17,36.6
2/7/17,36.6
2/8/17,38.75
2/9/17,39.55
2/10/17,39.65
2/13/17,39.1
2/14/17,39.45
2/15/17,40
2/16/17,39.35
2/17/17,39
2/21/17,39.35
2/22/17,38.25
2/23/17,37.4
2/24/17,37.3
2/27/17,36.65
2/28/17,35.6
3/1/17,36.4
3/2/17,35.55
3/3/17,35.6
3/6/17,35.5
3/7/17,35.55
3/8/17,35.45
3/9/17,35.75
3/10/17,35.42
3/13/17,34.6
3/14/17,33
3/15/17,33.65
3/16/17,33.6
3/17/17,35.15
3/20/17,36.75
3/21/17,35.15
3/22/17,35.9
3/23/17,37
3/24/17,38
3/27/17,39.4
3/28/17,39.6
3/29/17,38.6
3/30/17,37.35
3/31/17,36.05
4/3/17,34.7
4/4/17,34
4/5/17,32.8
4/6/17,33.3
4/7/17,32.95
4/10/17,32.45
4/11/17,32
4/12/17,31.3
4/13/17,31.5
4/17/17,31.9
4/18/17,32.2
4/19/17,31.8
4/20/17,32.75
4/21/17,32.5
4/24/17,33.6
4/25/17,34.05
4/26/17,32.75
4/27/17,33.4
4/28/17,33.15
5/1/17,34.1
5/2/17,28.55
5/3/17,27.73
5/4/17,29.95
5/5/17,30.4
5/8/17,30.45
5/9/17,31.3
5/10/17,32.55
5/11/17,32
5/12/17,31.95
5/15/17,32.65
5/16/17,33.25
5/17/17,30.95
5/18/17,30.8
5/19/17,30.4
5/22/17,31.9
5/23/17,31.7
5/24/17,32
5/25/17,31.2
5/26/17,31.4
5/30/17,31.1
5/31/17,30
6/1/17,31
6/2/17,31.3
6/5/17,31.15
6/6/17,32.75
6/7/17,32.55
6/8/17,32.95
6/9/17,32.3
6/12/17,32.75
6/13/17,33.55
6/14/17,32.6
6/15/17,32.3
6/16/17,33.4
6/19/17,34.05
6/20/17,33.25
6/21/17,34.6
6/22/17,34.1
6/23/17,35.3
6/26/17,34.8
6/27/17,33.55
6/28/17,34.55
6/29/17,33.95
6/30/17,34.3
7/3/17,34.3
7/5/17,34.7
7/6/17,34.7
7/7/17,35.45
7/10/17,35.9
7/11/17,36.45
7/12/17,36.75
7/13/17,37.65
7/14/17,38.25
7/17/17,37.3
7/18/17,37.15
7/19/17,37.9
7/20/17,37.85
7/21/17,38.2
7/24/17,40.45
7/25/17,39.75
7/26/17,38.45
7/27/17,37.05
7/28/17,37.8
7/31/17,38.1
8/1/17,38.6
8/2/17,36.2
8/3/17,35.95
8/4/17,35.35
8/7/17,38.15
8/8/17,37.75
8/9/17,37
8/10/17,35.75
8/11/17,35.7
8/14/17,36.6
8/15/17,36.4
8/16/17,36
8/17/17,35.05
8/18/17,35.25
8/21/17,34.5
8/22/17,35.5
8/23/17,35.25
8/24/17,35.35
8/25/17,34.8
8/28/17,35.1
8/29/17,35
8/30/17,36
8/31/17,35.85
9/1/17,36.9
9/5/17,35.95
9/6/17,36.45
9/7/17,36.5
9/8/17,36.65
9/11/17,37.85
9/12/17,38.15
9/13/17,38.45
9/14/17,38.6
9/15/17,39.3
9/18/17,39.95
9/19/17,39.8
9/20/17,39.8
9/21/17,39.95
9/22/17,40.4
9/25/17,39.8
9/26/17,39.85
9/27/17,41.05
9/28/17,41.3
9/29/17,41.15
10/2/17,42.2
10/3/17,42.1
10/4/17,42.1
10/5/17,41.05
10/6/17,41.35
10/9/17,41.5
10/10/17,41.3
10/11/17,41.2
10/12/17,41.65
10/13/17,41.35
10/16/17,40.6
10/17/17,40.45
10/18/17,40.45
10/19/17,40.25
10/20/17,43.3
10/23/17,43.2
10/24/17,43.88
10/25/17,44.1
10/26/17,44.35
10/27/17,44.55
10/30/17,44.3
10/31/17,45.2
11/1/17,44.3
11/2/17,41.6
11/3/17,41.5
11/6/17,42
11/7/17,41.4
11/8/17,43.85
11/9/17,43.85
11/10/17,47.15
11/13/17,47.5
11/14/17,47.2
11/15/17,46.55
11/16/17,47.2
11/17/17,47.8
11/20/17,49.1
11/21/17,52
