Date,Close
12/28/18,15.65
12/31/18,16.19
1/2/19,16.5
1/3/19,15.77
1/4/19,16.24
1/7/19,16.61
1/8/19,16.69
1/9/19,17.09
1/10/19,17.11
1/11/19,17.33
1/14/19,17.04
1/15/19,16.84
1/16/19,16.64
1/17/19,16.52
1/18/19,16.88
1/22/19,16.66
1/23/19,16.68
1/24/19,17.5
1/25/19,18.57
1/28/19,18.36
1/29/19,18.13
1/30/19,18.37
1/31/19,18.53
2/1/19,18.41
2/4/19,18.57
2/5/19,18.66
2/6/19,19.04
2/7/19,18.33
2/8/19,18.39
2/11/19,19.05
2/12/19,19.4
2/13/19,19.29
2/14/19,19.19
2/15/19,18.83
2/19/19,19.31
2/20/19,19.8
2/21/19,19.61
2/22/19,19.65
2/25/19,19.7
2/26/19,19.88
2/27/19,19.71
2/28/19,19.95
3/1/19,20.03
3/4/19,20.14
3/5/19,20.05
3/6/19,19.6
3/7/19,19.17
3/8/19,18.68
3/11/19,19.38
3/12/19,19.79
3/13/19,19.69
3/14/19,19.41
3/15/19,20.14
3/18/19,19.95
3/19/19,20.23
3/20/19,20.01
3/21/19,20.79
3/22/19,19.71
3/25/19,19.73
3/26/19,19.69
3/27/19,19.82
3/28/19,19.42
3/29/19,19.89
4/1/19,20.25
4/2/19,20.18
4/3/19,20.63
4/4/19,20.97
4/5/19,21.3
4/8/19,21.44
4/9/19,21.71
4/10/19,22.34
4/11/19,22.64
4/12/19,23.74
4/15/19,23.71
4/16/19,24.01
4/17/19,24.87
4/18/19,24.85
4/22/19,24.84
4/23/19,25.12
4/24/19,25.47
4/25/19,25.4
4/26/19,25.06
4/29/19,25.14
4/30/19,25.02
5/1/19,24.68
5/2/19,24.71
5/3/19,24.69
5/6/19,24.43
5/7/19,23.85
5/8/19,23.86
5/9/19,23.4
5/10/19,23.51
5/13/19,22.14
5/14/19,22.89
5/15/19,23.1
5/16/19,23.1
5/17/19,22.62
5/20/19,21.74
5/21/19,22.4
5/22/19,22.6
5/23/19,22.12
5/24/19,21.92
5/28/19,21.35
5/29/19,22.02
5/30/19,22.19
5/31/19,22.3
6/3/19,22.35
6/4/19,23.42
6/5/19,23.17
6/6/19,23.69
6/7/19,24.05
6/10/19,24.45
6/11/19,24.67
6/12/19,24.06
6/13/19,24.26
6/14/19,23.83
6/17/19,23.72
6/18/19,24.55
6/19/19,24.31
6/20/19,24.12
6/21/19,23.97
6/24/19,23.78
6/25/19,23.41
6/26/19,23.71
6/27/19,23.89
6/28/19,23.87
7/1/19,24.27
7/2/19,24.03
7/3/19,24.57
7/5/19,24.3
7/8/19,24.14
7/9/19,24.56
7/10/19,25.1
7/11/19,24.89
7/12/19,25.4
7/15/19,26.01
7/16/19,25.73
7/17/19,26.1
7/18/19,26.39
7/19/19,25.92
7/22/19,25.85
7/23/19,26.5
7/24/19,27.17
7/25/19,27.21
7/26/19,27.33
7/29/19,27.28
7/30/19,26.87
7/31/19,26.26
8/1/19,25.65
8/2/19,25.03
8/5/19,23.95
8/6/19,24.27
8/7/19,24.7
8/8/19,25.36
8/9/19,24.72
8/12/19,23.92
8/13/19,25.14
8/14/19,24.7
8/15/19,24.08
8/16/19,24.94
8/19/19,25.17
8/20/19,24.92
8/21/19,24.82
8/22/19,24.8
8/23/19,23.78
8/26/19,23.6
8/27/19,23.51
8/28/19,23.58
8/29/19,24.2
8/30/19,23.97
9/3/19,23.29
9/4/19,24.03
9/5/19,24.87
9/6/19,24.86
9/9/19,25
9/10/19,24.81
9/11/19,25.99
9/12/19,25.97
9/13/19,25.86
9/16/19,25.4
9/17/19,25.85
9/18/19,25.62
9/19/19,25.61
9/20/19,24.84
9/23/19,25.04
9/24/19,24.31
9/25/19,24.92
9/26/19,24.99
9/27/19,24.76
9/30/19,24.97
10/1/19,24
10/2/19,23.99
10/3/19,23.91
10/4/19,24.44
10/7/19,24.52
10/8/19,22.95
10/9/19,23.3
10/10/19,23.29
10/11/19,24.04
10/14/19,24.05
10/15/19,24.4
10/16/19,23.78
10/17/19,23.63
10/18/19,23.68
10/21/19,24.02
10/22/19,24.1
10/23/19,23.34
10/24/19,24.4
10/25/19,24.75
10/28/19,25.15
10/29/19,24.71
10/30/19,24.4
10/31/19,24.39
11/1/19,25.14
11/4/19,26.8
11/5/19,27.04
11/6/19,26.66
11/7/19,26.88
11/8/19,27.07
11/11/19,26.95
11/12/19,28.07
11/13/19,28.11
11/14/19,26.99
11/15/19,26.86
11/18/19,26.12
11/19/19,26.36
11/20/19,26.39
11/21/19,26.14
11/22/19,25.99
11/25/19,26.68
11/26/19,26.51
11/27/19,26.68
11/29/19,26.37
12/2/19,25.81
12/3/19,25.16
12/4/19,23.92
12/5/19,23.45
12/6/19,24.17
12/9/19,23.52
12/10/19,23.68
12/11/19,24.78
12/12/19,25.63
12/13/19,25.72
12/16/19,25.93
12/17/19,25.77
12/18/19,25.58
12/19/19,26.05
12/20/19,25.96
12/23/19,26.5
12/24/19,26.55
12/26/19,26.93
12/27/19,26.69
12/30/19,26.41
12/31/19,26.56
1/2/20,27.38
1/3/20,26.67
1/6/20,25.68
1/7/20,26.25
1/8/20,26.05
1/9/20,26.1
1/10/20,26.5
1/13/20,27.52
1/14/20,27.51
1/15/20,26.72
1/16/20,28.25
1/17/20,28.49
1/21/20,27.51
1/22/20,27.78
1/23/20,28.02
1/24/20,27.31
1/27/20,25.87
1/28/20,26.33
1/29/20,25.09
1/30/20,24.8
1/31/20,24.04
2/3/20,24.21
2/4/20,24.76
2/5/20,25.84
2/6/20,25.75
2/7/20,24.02
2/10/20,24.15
2/11/20,25.5
2/12/20,25.48
2/13/20,25.22
2/14/20,25.12
2/18/20,24.79
2/19/20,25.21
2/20/20,25.13
2/21/20,24.43
2/24/20,22.96
2/25/20,22.65
2/26/20,22.36
2/27/20,20.55
2/28/20,21.3
3/2/20,21.96
3/3/20,21.3
3/4/20,22.59
3/5/20,24.93
3/6/20,24.09
3/9/20,22.22
3/10/20,23.21
3/11/20,22.01
3/12/20,19.56
3/13/20,20.78
3/16/20,17.74
3/17/20,18.82
3/18/20,17.25
3/19/20,18.84
3/20/20,18.67
3/23/20,18.96
3/24/20,21.86
3/25/20,21.6
3/26/20,23.18
3/27/20,22.35
3/30/20,22.7
3/31/20,22.63
4/1/20,21.64
4/2/20,22.65
4/3/20,22.43
4/6/20,23.84
4/7/20,23.87
4/8/20,24.74
4/9/20,24.28
4/13/20,24.51
4/14/20,25.53
4/15/20,25.15
4/16/20,25.79
4/17/20,25.96
4/20/20,26.23
4/21/20,25.28
4/22/20,26.65
4/23/20,26.42
4/24/20,27.13
4/27/20,27.43
4/28/20,26.88
4/29/20,27.75
4/30/20,26.74
5/1/20,25.43
5/4/20,25.7
5/5/20,26.27
5/6/20,26.6
5/7/20,26.44
5/8/20,26.85
5/11/20,26.34
5/12/20,26.05
5/13/20,25.78
5/14/20,26.28
5/15/20,26.34
5/18/20,27.58
5/19/20,27.37
5/20/20,28.96
5/21/20,29.1
5/22/20,30.13
5/26/20,30.4
5/27/20,30.7
5/28/20,29.97
5/29/20,32.62
6/1/20,32.98
6/2/20,34.61
6/3/20,35.96
6/4/20,35.89
6/5/20,35.89
6/8/20,34.95
6/9/20,35.17
6/10/20,35.06
6/11/20,33.32
6/12/20,33.73
6/15/20,34.39
6/16/20,34.74
6/17/20,34.98
6/18/20,34.49
6/19/20,33.98
6/22/20,34.71
6/23/20,34.36
6/24/20,33.63
6/25/20,33.87
6/26/20,33.23
6/29/20,33.56
6/30/20,35.06
7/1/20,34.37
7/2/20,35.02
7/6/20,36.16
7/7/20,35.44
7/8/20,37.58
7/9/20,38.12
7/10/20,38.31
7/13/20,36.67
7/14/20,37.23
7/15/20,37.05
